Landslide_date,latitude,longitude,precip_30d,precip_60d,landslide_trigger
2017-07-04,25.4976444,94.12901274,463.5183410644531,627.9284057617188,continuous_rain
2017-06-12,17.85175828,-100.3120723,90.71060943603516,90.71060943603516,Unknown
2017-07-03,23.16100191,105.4244893,469.4832763671875,575.5104370117188,downpour
2017-07-03,26.22247247,91.92053028,323.00006103515625,699.6580200195312,continuous_rain
2017-07-03,26.1061808,91.85158907,416.823974609375,778.1453247070312,downpour
2017-07-03,26.10430759,91.86227824,416.823974609375,778.1453247070312,downpour
2017-06-13,22.74955141,92.22099982,880.2724609375,1121.2384033203125,continuous_rain
2017-07-03,22.77992936,105.1593663,478.1173400878906,600.7042236328125,downpour
2017-06-29,40.24298211,-80.00630324,134.1527099609375,255.79896545410156,no_apparent_trigger
2017-06-13,22.80452414,91.91261915,901.711181640625,1199.985595703125,downpour
2016-09-02,31.956546,77.109719,167.20034790039062,290.66937255859375,Unknown
2017-07-02,27.90362599,85.91050294,239.33200073242188,437.9961242675781,rain
2017-07-04,27.98531715,94.21263589,394.40887451171875,757.2562866210938,rain
2017-07-01,26.11613908,94.24222574,476.9891662597656,731.4994506835938,continuous_rain
2017-06-19,43.10590179,-72.44447441,162.156005859375,304.4712829589844,downpour
2017-07-01,-36.95665535,175.2344014,128.17193603515625,247.9225616455078,downpour
2017-07-05,21.42181705,92.17584376,730.3851928710938,996.0843505859375,continuous_rain
2017-07-04,27.97875751,94.26296826,380.1406555175781,723.8051147460938,rain
2016-09-08,10.283626,123.821113,84.71952819824219,277.8196716308594,rain
2017-06-14,21.04270451,92.21525816,450.82275390625,716.8746337890625,downpour
2017-07-05,26.90298048,88.29518925,345.02325439453125,491.66162109375,continuous_rain
2017-06-28,23.69461107,92.87641207,628.5934448242188,770.4273071289062,other
2017-07-04,10.68399129,-61.54264771,199.29811096191406,258.0303649902344,continuous_rain
2017-07-01,-6.558993431,106.78629,395.6103210449219,764.4906616210938,continuous_rain
2017-07-02,28.54909078,108.5421686,291.02783203125,490.62066650390625,continuous_rain
2017-07-03,-44.675943,167.940244,179.87098693847656,231.3956298828125,rain
2017-07-05,43.21843612,-109.4847675,38.42033386230469,81.12869262695312,no_apparent_trigger
2017-07-01,26.3312531,94.55427723,456.04840087890625,733.0501708984375,downpour
2017-07-06,27.02149311,88.25902123,366.3813781738281,445.4048156738281,continuous_rain
2016-08-16,28.372874,83.567989,381.72186279296875,735.5477294921875,rain
2017-06-25,38.74738889,75.19605556,70.61274719238281,84.45558166503906,rain
2017-06-13,52.1104766,-2.345003962,0.0,0.0,Unknown
2016-08-15,16.404676,120.595832,854.767333984375,1185.447998046875,continuous_rain
2017-06-19,6.622961187,3.381341033,383.449462890625,558.9979858398438,rain
2017-06-01,38.48258714,-105.4129317,58.835792541503906,121.215576171875,Unknown
2017-05-15,39.12221676,-111.6038025,37.05384063720703,121.48106384277344,Unknown
2017-06-05,42.62244921,18.18030889,73.22696685791016,149.11300659179688,leaking_pipe
2017-05-20,-0.58474,37.559988,33.77798080444336,203.68685913085938,rain
2017-05-19,17.06998518,96.82040086,122.93254089355469,130.41506958007812,rain
2017-05-13,36.50129467,-83.02836628,160.95372009277344,288.2770080566406,Unknown
2017-05-16,44.3517732,-103.7798821,107.12849426269531,188.56460571289062,rain
2017-06-05,23.19807165,94.29816252,219.6113739013672,263.1982421875,Unknown
2017-05-17,40.61990972,-111.678278,114.01483154296875,253.29718017578125,Unknown
2017-06-05,38.37512397,-81.6651904,126.16355895996094,227.29200744628906,Unknown
2017-06-19,27.06992579,93.6146564,342.4226379394531,581.843994140625,Unknown
2016-08-14,28.069957,85.01,443.3033447265625,828.7362060546875,rain
2017-05-29,45.08144863,41.98700247,161.55921936035156,214.95452880859375,rain
2017-06-01,47.67463292,-117.226052,51.68004608154297,100.41593933105469,rain
2017-06-05,34.27703802,75.46743478,79.96214294433594,144.67779541015625,rain
2017-05-31,37.74061109,-121.6697643,0.0,42.67898941040039,Unknown
2017-06-27,43.20953132,-122.8035956,59.51523971557617,102.04670715332031,Unknown
2017-05-27,16.28332586,80.26097734,63.91028594970703,65.33680725097656,rain
2017-05-19,38.45256863,-105.4935275,58.058921813964844,104.61969757080078,Unknown
2017-06-29,41.25565464,72.45209341,22.901424407958984,70.93923950195312,rain
2017-05-24,39.13679306,-111.5601178,33.08517837524414,136.2443389892578,Unknown
2016-08-10,30.070512,80.237218,343.9257507324219,722.1477661132812,continuous_rain
2016-08-17,53.702353,-2.48863,0.0,0.0,construction
2016-08-19,-6.311708,106.801076,200.56246948242188,412.1178894042969,downpour
2017-06-26,24.21988831,93.20266204,572.2224731445312,719.26611328125,downpour
2017-05-28,24.89456743,121.7334279,321.2677001953125,614.600830078125,rain
2016-08-09,27.6835,86.1804,608.7716064453125,973.2112426757812,rain
2017-06-10,17.1523721,-100.6903727,60.287960052490234,60.918033599853516,rain
2017-05-12,40.48808507,-111.650935,69.8818359375,152.38906860351562,rain
2017-06-01,11.34165808,76.8694278,151.60092163085938,197.257568359375,rain
2017-05-28,39.19779968,71.27547914,63.08776092529297,125.96162414550781,snowfall_snowmelt
2017-05-29,22.65620215,93.61589869,134.28517150878906,284.77972412109375,continuous_rain
2017-05-20,41.83695379,43.39854621,143.35826110839844,180.4833526611328,other
2017-06-21,32.62803,75.37123,119.51844024658203,200.76882934570312,rain
2017-06-24,29.71492436,98.92090376,84.4904556274414,136.999267578125,rain
2017-05-29,46.59738913,-116.6803679,63.26272201538086,104.82787322998047,Unknown
2017-06-04,25.15246863,92.94670614,428.18951416015625,590.265625,continuous_rain
2016-08-13,24.725938,116.732231,323.0970458984375,629.353271484375,continuous_rain
2017-06-27,24.30415689,93.18182448,658.9210205078125,833.206787109375,downpour
2017-05-20,30.56504675,79.56163208,217.1151580810547,281.5308837890625,Unknown
2016-08-15,31.581485,78.412784,84.47972106933594,286.7717590332031,rain
2016-08-16,26.88161,95.399897,371.8554382324219,749.5388793945312,other
2017-05-20,30.73315585,79.49231617,229.14076232910156,282.9234313964844,rain
2017-05-24,30.02715,67.458172,23.732887268066406,56.64044952392578,mining
2017-06-21,33.63251807,75.23162006,39.55134963989258,282.8193054199219,downpour
2017-05-22,37.335787,-80.960781,187.13812255859375,275.3396301269531,Unknown
2017-06-19,-34.06995509,18.36915952,0.0,0.0,rain
2017-06-12,13.90074546,74.66018578,583.415283203125,604.5223388671875,rain
2017-05-25,6.519724975,80.15402093,564.6111450195312,810.890380859375,Unknown
2016-08-18,39.978954,70.56256,1.817600131034851,6.124510288238525,rain
2017-06-12,37.72438031,-119.710017,6.958117961883545,83.97410583496094,Unknown
2017-06-13,0.744821843,120.5927163,342.676025390625,531.493896484375,rain
2017-05-21,40.43368578,-105.3475523,118.95953369140625,157.7840576171875,Unknown
2017-06-08,38.76361817,-120.3239812,14.72452163696289,141.29196166992188,rain
2017-05-24,9.309786719,123.2109112,94.58180236816406,223.04672241210938,continuous_rain
2017-05-28,9.94928114,118.8014459,113.94725036621094,137.501708984375,rain
2017-06-09,53.98572214,-119.1365358,58.98836135864258,127.96347045898438,rain
2017-05-28,47.25158303,-122.5511059,70.10313415527344,214.256103515625,Unknown
2017-06-03,23.86469956,91.8949662,509.13604736328125,886.2448120117188,continuous_rain
2017-05-23,27.63630585,110.7318885,165.28335571289062,390.58197021484375,rain
2017-06-06,30.33597362,79.31958144,141.67523193359375,181.61302185058594,rain
2016-08-09,29.48,82.2896,194.00672912597656,324.70928955078125,flooding
2017-05-29,37.54560113,-82.46374308,191.30642700195312,308.26446533203125,Unknown
2016-08-16,29.350849,79.451264,669.3136596679688,1408.5196533203125,rain
2017-06-30,26.74386788,103.0563058,300.9927978515625,369.5327453613281,downpour
2017-06-11,14.42827957,74.41606625,297.91815185546875,297.91815185546875,rain
2017-06-12,13.87803507,74.6246332,630.232177734375,641.221435546875,rain
2017-06-02,30.0283327,31.37246273,0.4369433522224426,2.432152271270752,Unknown
2017-06-21,46.29169767,-113.9595385,66.29242706298828,122.04034423828125,Unknown
2017-06-05,26.9653186,88.2667225,93.95806884765625,162.3888397216797,rain
2017-06-21,33.01739981,74.93828041,90.04434967041016,178.4049835205078,rain
2017-06-18,44.51447151,-80.35294788,109.19945526123047,207.40640258789062,downpour
2016-10-31,-29.542639,30.280797,61.616851806640625,86.03557586669922,leaking_pipe
2016-08-11,44.451126,-92.2696,170.63015747070312,287.87725830078125,flooding
2017-05-20,35.86562803,-121.4323838,0.0,15.374683380126953,rain
2016-01-23,45.9951,-122.877,175.15771484375,175.15771484375,Unknown
2017-06-13,22.65242372,92.15898865,838.2610473632812,1080.7174072265625,downpour
2016-08-16,42.683128,78.301945,45.188411712646484,77.22972869873047,rain
2016-08-09,31.70779,76.932771,378.09735107421875,696.7319946289062,downpour
2017-05-19,48.51199102,-118.145399,65.14865112304688,151.62545776367188,rain
2017-06-21,32.94818322,75.12206351,87.308349609375,159.04336547851562,rain
2017-01-03,20.66353189,-156.0424592,3.1805596351623535,3.1805596351623535,rain
2017-05-19,43.51364004,-108.1852766,92.40633392333984,156.95028686523438,rain
2017-06-24,36.29586263,-81.743517,122.9561996459961,429.5653381347656,rain
2017-06-29,30.86642127,76.99790295,239.86636352539062,282.66082763671875,monsoon
2017-06-28,8.828619884,105.1071076,156.78680419921875,338.26751708984375,downpour
2017-05-26,49.31947768,-117.6696041,86.31423950195312,185.14695739746094,flooding
2017-06-28,8.774707564,105.0509254,150.26548767089844,336.2661437988281,downpour
2017-06-30,28.301686,84.386742,281.9543151855469,466.3865966796875,flooding
2017-05-23,37.46259713,-82.65673522,187.58567810058594,290.843994140625,continuous_rain
2017-06-07,30.94222039,76.80054202,74.04670715332031,94.91669464111328,rain
2017-06-08,33.35149269,74.23352995,254.84228515625,338.5400390625,Unknown
2017-05-30,-0.899660812,100.3934933,436.4222106933594,864.3634643554688,flooding
2017-05-24,16.36626096,120.6312641,277.3904724121094,328.2242431640625,rain
2016-02-14,44.624,-123.5552,291.7073669433594,391.0887451171875,Unknown
2017-06-12,37.68040491,-119.7486535,6.586763858795166,84.30816650390625,Unknown
2017-06-13,22.80452414,91.91261915,901.711181640625,1199.985595703125,downpour
2017-06-13,22.44394492,91.97239273,880.1394653320312,1148.837890625,downpour
2017-06-04,27.05909317,93.54235868,282.57232666015625,337.6640319824219,Unknown
2017-06-27,28.28120123,83.86441477,286.04217529296875,568.4903564453125,continuous_rain
2017-06-12,12.89674168,74.85970453,522.1083984375,534.662841796875,rain
2017-06-13,22.25721598,114.2092721,252.7309112548828,409.8353576660156,tropical_cyclone
2017-06-27,38.20150332,-120.7220363,9.175909042358398,24.304672241210938,Unknown
2017-05-30,8.757672854,104.9913709,205.36695861816406,261.0036315917969,Unknown
2017-05-25,3.013135465,101.7707724,248.298095703125,539.6527709960938,rain
2017-06-30,33.01346369,74.93530189,93.8558349609375,198.56488037109375,rain
2017-05-29,24.54070891,121.8676602,194.07928466796875,463.6413269042969,mining
2014-10-25,44.6394,-123.7784,273.477294921875,300.9777526855469,Unknown
2017-06-21,27.05880384,93.54136779,312.634521484375,515.2439575195312,rain
2017-05-26,6.586835,80.160486,696.0003662109375,962.784912109375,continuous_rain
2017-05-19,37.2111985,-112.9584172,33.376407623291016,90.2674331665039,Unknown
2017-06-05,53.72832063,-1.959208202,0.0,0.0,rain
2017-06-19,51.97686189,-122.2792711,29.97441864013672,114.44551086425781,rain
2017-06-05,-9.632058442,160.1781839,243.7520751953125,540.0964965820312,rain
2017-06-20,13.94370273,-61.03728637,291.95751953125,291.95751953125,Unknown
2016-08-15,37.513392,111.145575,215.25051879882812,383.65960693359375,rain
2017-05-26,25.907233,91.881892,287.1099548339844,498.44842529296875,rain
2017-05-18,18.52049393,-74.19608968,623.8995361328125,673.9285278320312,rain
2017-06-02,25.67061161,94.11844319,251.10845947265625,323.1687927246094,continuous_rain
2017-01-10,-23.91300145,-65.46576609,117.48652648925781,117.48652648925781,rain
2017-06-14,15.12277305,-91.89697611,301.27130126953125,476.2358093261719,earthquake
2017-06-26,24.32420539,93.15020652,646.803466796875,821.0892333984375,downpour
2017-05-25,36.01490705,-121.5287745,0.0,17.19556999206543,Unknown
2017-05-22,46.938003,-112.122531,70.75442504882812,104.85954284667969,Unknown
2017-06-10,40.00611531,-80.73380758,67.62745666503906,209.55398559570312,Unknown
2017-05-21,50.19859431,-119.4860961,57.46043395996094,111.2279052734375,flooding
2017-06-01,16.08793756,-96.40548584,293.2085876464844,303.19464111328125,tropical_cyclone
2016-08-11,56.87939325,-5.672826814,0.0,0.0,continuous_rain
2017-05-25,6.093508095,80.60687667,302.4235534667969,410.5726623535156,rain
2017-06-05,8.558668245,76.89785918,296.75250244140625,346.41473388671875,construction
2017-06-04,34.56101506,73.86293399,184.68545532226562,303.9374694824219,Unknown
2017-06-21,21.556137,85.70071225,163.96823120117188,234.02914428710938,construction
2017-05-29,24.54070891,121.8676602,194.07928466796875,463.6413269042969,mining
2017-06-01,38.49307909,-105.363267,57.638240814208984,117.53581237792969,Unknown
2017-06-04,27.33861278,87.67107225,161.1326904296875,238.4744873046875,continuous_rain
2017-06-12,13.90074546,74.66018578,583.415283203125,604.5223388671875,rain
2017-06-12,25.11956675,94.36416626,255.09860229492188,361.301025390625,continuous_rain
2017-06-27,46.24948002,-119.3390619,17.57495880126953,33.066017150878906,downpour
2017-05-27,43.23493275,-79.82932494,159.07965087890625,302.9117126464844,Unknown
2017-05-17,41.60140744,72.67711817,35.20140838623047,104.27685546875,rain
2017-01-18,45.51973384,-122.7258149,69.56976318359375,69.56976318359375,snowfall_snowmelt
2017-06-03,24.19467451,91.82931979,491.00701904296875,824.1205444335938,rain
2017-06-17,71.53659933,-53.20874578,0.0,0.0,freeze_thaw
2017-06-13,22.65242372,92.15898865,838.2610473632812,1080.7174072265625,downpour
2017-06-27,31.72415448,76.93732121,179.97523498535156,259.9118347167969,downpour
2017-05-21,35.14803123,-81.01035394,75.56062316894531,210.26309204101562,rain
2017-06-25,8.689622221,104.8707001,163.40350341796875,303.2622985839844,downpour
2017-06-04,27.33861278,87.67107225,161.1326904296875,238.4744873046875,continuous_rain
2017-06-25,29.04080591,114.4132965,522.014892578125,692.065673828125,continuous_rain
2017-05-29,46.28376389,7.61990403,106.88343811035156,159.87855529785156,snowfall_snowmelt
2017-06-30,26.92110789,103.2768718,354.9454345703125,412.4832458496094,rain
2017-07-01,27.01145644,92.64204045,432.0983581542969,660.5870971679688,continuous_rain
2017-06-28,40.3518191,-79.96332756,138.1895751953125,289.25396728515625,Unknown
2017-05-30,-0.899660812,100.3934933,436.4222106933594,864.3634643554688,flooding
2017-05-28,24.59383609,121.418086,245.62246704101562,507.28411865234375,rain
2017-06-22,50.76049237,0.117078316,0.0,0.0,no_apparent_trigger
2017-05-29,1.54384065,110.5208594,250.3017578125,585.179931640625,Unknown
2017-05-19,50.868738,11.737339,79.91670227050781,116.2359390258789,rain
2017-06-26,39.52666359,67.81728309,2.9902446269989014,35.38063049316406,downpour
2017-06-29,15.68638494,74.16234114,533.5003051757812,571.6510620117188,continuous_rain
2017-06-10,-6.714382566,106.6185846,222.74658203125,894.3196411132812,rain
2017-05-25,6.50950401,80.23142734,577.7083129882812,814.7158813476562,continuous_rain
2017-05-24,35.72457989,-83.50704109,147.51495361328125,327.9770202636719,rain
2017-06-05,42.62244921,18.18030889,73.22696685791016,149.11300659179688,leaking_pipe
2016-08-30,3.185783,101.677787,161.66896057128906,358.2840270996094,downpour
2017-05-18,37.35718266,-80.89111591,146.03759765625,220.15811157226562,earthquake
2017-05-18,4.193408,114.04228,287.22259521484375,451.7801208496094,rain
2017-06-18,44.76558796,-109.4327121,24.08563995361328,105.95775604248047,rain
2017-05-26,6.260792736,80.49138664,738.1146240234375,990.9814453125,continuous_rain
2017-05-26,27.54295099,88.59676956,120.98440551757812,179.32420349121094,rain
2017-06-29,34.78860948,73.51484236,73.72021484375,181.44851684570312,rain
2017-06-30,54.68714771,25.29081852,42.808876037597656,100.4627914428711,freeze_thaw
2016-08-16,46.539613,12.132183,112.88291931152344,173.06822204589844,rain
2017-07-02,32.23843313,78.06239076,43.28192901611328,84.20738983154297,rain
2017-07-01,28.27909521,83.00633062,350.6462097167969,433.2323303222656,rain
2016-08-24,22.33644964,103.8448574,538.4585571289062,783.155517578125,rain
2016-08-29,19.170539,73.022276,619.4258422851562,1724.515625,rain
2016-08-25,25.660517,94.104931,350.56439208984375,782.4844970703125,rain
2017-06-30,27.8077847,84.43754872,244.2394561767578,452.7099304199219,rain
2013-08-25,45.4563,-120.1971,9.265480995178223,9.265480995178223,Unknown
2016-08-24,33.029977,74.948082,443.13836669921875,841.7205200195312,Unknown
2016-08-28,10.679445,-61.521836,124.70228576660156,241.85992431640625,rain
2016-08-22,5.39558,100.31801,183.71817016601562,431.15179443359375,downpour
2017-06-30,28.21676766,84.00622259,436.70330810546875,706.9830322265625,downpour
2017-06-28,39.39506856,68.54795417,9.425565719604492,43.204261779785156,rain
2017-06-30,25.06657276,93.9310888,386.2596130371094,568.7037353515625,downpour
2016-10-29,5.396168592,100.2633923,388.4259338378906,747.6080322265625,downpour
2016-08-31,27.503555,85.219709,245.6611328125,734.215576171875,rain
2017-06-30,33.79383585,129.7143555,159.79534912109375,251.17498779296875,downpour
2017-06-26,47.80539609,-117.5532998,17.666507720947266,67.28174591064453,rain
2016-08-31,36.279188,51.250434,16.150432586669922,61.828773498535156,Unknown
2017-06-29,50.70838436,-2.758021539,0.0,0.0,downpour
2016-08-25,-36.933713,174.57834,102.27951049804688,231.57437133789062,rain
2016-08-21,31.45206,78.401303,135.891357421875,351.3335876464844,rain
2017-06-27,9.237362549,105.4547324,204.72232055664062,362.74993896484375,continuous_rain
2017-07-03,32.30628994,77.52161234,86.18869018554688,182.82432556152344,Unknown
2017-05-26,6.702272807,80.38461313,659.8822021484375,868.674560546875,monsoon
2017-07-01,28.06986667,83.65247597,348.9652099609375,533.6556396484375,continuous_rain
2016-09-01,24.768609,92.821182,409.1498718261719,824.1063232421875,flooding
2016-08-31,28.007828,86.191717,236.08554077148438,727.5130615234375,rain
2017-07-02,28.27254506,83.95706865,491.62274169921875,745.465576171875,continuous_rain
2016-03-15,45.5159,-122.6993,189.19618225097656,339.985595703125,Unknown
